Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-14T19:15:16.323Z","Included","auto","No","22218","0","665439","5622","693279","0.21"
"2025-09-14T19:14:26.656Z","Included","auto","No","16158","0","537603","1375","555136","0.16"
"2025-09-14T19:12:36.265Z","Included","auto","No","22038","0","7060","531","29629","0.03"
"2025-09-14T19:11:23.944Z","Included","auto","No","5290","1228","469146","2194","477858","0.14"
"2025-09-14T19:10:15.284Z","Included","auto","No","3418","0","122515","677","126610","0.04"
"2025-09-14T19:09:46.443Z","Included","auto","No","9708","0","22860","375","32943","0.02"
"2025-09-14T19:00:29.959Z","Included","auto","No","8581","0","88800","2373","99754","0.04"
"2025-09-14T18:57:15.244Z","Errored, Not Charged","auto","No","21353","0","319947","767","342067","0.10"
"2025-09-13T01:08:50.153Z","Included","auto","No","24217","0","1000110","1106","1025433","0.28"
"2025-09-13T01:08:18.102Z","Included","auto","No","1659","0","260651","342","262652","0.07"
"2025-09-13T00:47:23.993Z","Included","auto","No","2417","0","253295","994","256706","0.07"
"2025-09-13T00:23:02.944Z","Included","auto","No","49981","26275","2802010","8326","2886592","0.79"
"2025-09-13T00:22:41.235Z","Included","auto","No","25474","0","246044","853","272371","0.09"
"2025-09-13T00:21:06.572Z","Errored, Not Charged","auto","No","0","100523","0","7","100530","0.02"
"2025-09-13T00:10:36.816Z","Included","auto","No","12473","91430","2389951","4955","2498809","0.64"
"2025-09-13T00:07:00.782Z","Included","auto","No","108763","75375","698666","3967","886771","0.31"
"2025-09-13T00:01:01.400Z","Included","auto","No","93872","147796","2093579","16650","2351897","0.70"
"2025-09-12T23:58:40.624Z","Included","auto","No","7634","69198","609232","3899","689963","0.19"
"2025-09-12T23:55:36.099Z","Included","auto","No","5164","65231","489378","2205","561978","0.15"
"2025-09-12T23:52:32.863Z","Included","auto","No","2970","62467","309296","933","375666","0.09"
"2025-09-12T23:50:52.998Z","Included","auto","No","1549","65097","300766","1376","368788","0.11"
"2025-09-12T23:50:09.934Z","Errored, Not Charged","auto","No","807","60191","297250","357","358605","0.09"
"2025-09-12T23:46:55.308Z","Included","auto","No","15943","53893","762097","8190","840123","0.28"
"2025-09-12T23:42:47.658Z","Included","auto","No","9534","39759","417196","3280","469769","0.13"
"2025-09-12T23:37:26.850Z","Included","auto","No","8471","33364","264682","3128","309645","0.09"
"2025-09-12T23:30:46.586Z","Included","auto","No","41998","96606","344455","9381","492440","0.18"
"2025-09-12T23:18:38.446Z","Included","auto","No","3466","0","541252","759","545477","0.14"
"2025-09-12T23:14:42.409Z","Included","auto","No","2734","0","949554","860","953148","0.24"
"2025-09-12T23:11:57.338Z","Included","auto","No","6997","0","1320072","1053","1328122","0.34"
"2025-09-12T23:10:39.516Z","Included","auto","No","2612","0","780539","608","783759","0.20"
"2025-09-12T23:08:33.424Z","Included","auto","No","99929","0","2358277","3969","2462175","0.71"
"2025-09-12T23:06:29.873Z","Included","auto","No","6105","0","1213809","1340","1221254","0.31"
"2025-09-12T23:04:57.861Z","Included","auto","No","2602","0","695171","767","698540","0.18"
"2025-09-12T23:03:25.321Z","Included","auto","No","10199","17137","515297","2010","544643","0.15"
"2025-09-12T22:53:47.610Z","Included","auto","No","12234","0","53555","730","66519","0.03"
"2025-09-12T22:36:21.731Z","Included","auto","No","253179","207377","6910321","39766","7410643","2.20"
"2025-09-12T22:27:36.626Z","Errored, Not Charged","auto","No","117310","191607","5667008","25341","6001266","1.68"
"2025-09-12T22:22:09.710Z","Errored, Not Charged","auto","No","18231","53461","1504750","3855","1580297","0.42"
"2025-09-12T22:12:30.227Z","Errored, Not Charged","auto","No","84266","213823","3057434","14968","3370491","0.94"
"2025-09-12T22:10:11.336Z","Errored, Not Charged","auto","No","78247","63037","579819","3424","724527","0.25"
"2025-09-12T21:58:00.824Z","Errored, Not Charged","auto","No","6842","57131","663481","2615","730069","0.19"
"2025-09-12T21:57:02.407Z","Errored, Not Charged","auto","No","1217","56133","559122","700","617172","0.15"
"2025-09-12T21:53:39.417Z","Errored, Not Charged","auto","No","6701","49621","851780","1974","910076","0.23"
"2025-09-12T21:46:50.407Z","Errored, Not Charged","auto","No","5901","43440","767673","1132","818146","0.21"
"2025-09-12T21:38:05.552Z","Errored, Not Charged","auto","No","4487","39409","431389","1367","476652","0.12"
"2025-09-12T21:28:01.152Z","Included","auto","No","13670","29558","782455","16071","841754","0.28"
"2025-09-12T21:27:40.055Z","Included","auto","No","1609","28952","36719","494","67774","0.02"
"2025-09-12T21:19:11.388Z","Included","auto","No","439","27349","36281","359","64428","0.02"
"2025-09-12T21:14:22.981Z","Included","auto","No","5253","22414","335032","1098","363797","0.10"
"2025-09-12T21:05:24.361Z","Included","auto","No","44201","164796","343895","10122","563014","0.19"
"2025-09-12T21:02:47.019Z","Included","auto","No","5934","80410","1079142","1043","1166529","0.29"
"2025-09-12T20:58:18.642Z","Included","auto","No","3590","75604","1332285","1169","1412648","0.35"
"2025-09-12T20:55:45.060Z","Included","auto","No","7885","68062","3195268","1980","3273195","0.82"
"2025-09-12T20:52:58.141Z","Included","auto","No","18547","62471","2295457","2993","2379468","0.61"
"2025-09-12T20:47:07.073Z","Included","auto","No","23899","0","1381424","6581","1411904","0.40"
"2025-09-12T20:42:48.019Z","Included","auto","No","86685","55617","2121800","10086","2274188","0.66"
"2025-09-12T20:36:42.777Z","Included","auto","No","25261","0","3177694","12817","3215772","0.87"
"2025-09-12T20:34:30.959Z","Included","auto","No","5045","0","72626","810","78481","0.03"
"2025-09-12T20:28:03.932Z","Included","auto","No","62643","75749","1446948","20372","1605712","0.51"
"2025-09-12T20:17:15.014Z","Included","auto","No","14856","0","1226921","6354","1248131","0.35"
"2025-09-12T20:15:26.565Z","Included","auto","No","2560","3594","409528","2361","418043","0.13"
"2025-09-12T20:08:40.067Z","Included","auto","No","94302","0","307433","1028","402763","0.18"
"2025-09-12T19:48:59.152Z","Included","auto","No","12024","0","808136","5526","825686","0.24"
"2025-09-12T19:46:14.398Z","Included","auto","No","489","0","84297","479","85265","0.02"
"2025-09-12T19:33:07.052Z","Included","auto","No","9731","0","628714","4122","642567","0.18"
"2025-09-12T19:31:15.556Z","Included","auto","No","1152","0","73423","463","75038","0.02"
"2025-09-12T19:13:16.896Z","Included","auto","No","2239","0","215511","869","218619","0.06"
"2025-09-12T19:01:23.960Z","Included","auto","No","3009","0","277242","1283","281534","0.08"
"2025-09-12T18:53:16.556Z","Included","auto","No","61072","0","141492","1388","203952","0.10"
"2025-09-12T07:13:54.701Z","Included","auto","No","61630","156204","663104","10020","890958","0.29"
"2025-09-12T07:04:18.489Z","Included","auto","No","19785","0","1661068","3929","1684782","0.45"
"2025-09-12T06:55:15.522Z","Included","auto","No","11215","0","1450643","2604","1464462","0.38"
"2025-09-12T06:54:36.941Z","Included","auto","No","586","0","77099","269","77954","0.02"
"2025-09-12T06:46:10.866Z","Included","auto","No","6523","0","214382","1894","222799","0.07"
"2025-09-12T06:41:59.437Z","Included","auto","No","25857","0","1926334","8157","1960348","0.54"
"2025-09-12T06:40:46.317Z","Included","auto","No","607","0","44153","318","45078","0.01"
"2025-09-12T06:36:35.631Z","Included","auto","No","468","0","43686","324","44478","0.01"
"2025-09-12T06:36:02.051Z","Included","auto","No","1091","0","42596","317","44004","0.01"
"2025-09-12T06:30:53.150Z","Included","auto","No","4758","0","282776","925","288459","0.08"
"2025-09-12T06:25:27.244Z","Included","auto","No","4010","0","216031","608","220649","0.06"
"2025-09-12T06:20:00.774Z","Included","auto","No","26728","0","342650","2414","371792","0.12"
"2025-09-12T05:50:58.705Z","Included","auto","No","477","0","27350","230","28057","0.01"
"2025-09-12T05:47:49.906Z","Errored, Not Charged","auto","No","31755","0","122142","2072","155969","0.07"
"2025-09-12T05:45:18.534Z","Included","auto","No","5748","0","557092","2360","565200","0.15"
"2025-09-12T05:37:56.373Z","Included","auto","No","3633","0","745112","1052","749797","0.19"
"2025-09-12T05:33:44.841Z","Included","auto","No","5696","0","813676","1716","821088","0.22"
"2025-09-12T05:33:08.163Z","Included","auto","No","1172","0","98373","255","99800","0.03"
"2025-09-12T05:24:08.173Z","Included","auto","No","7347","0","473851","3381","484579","0.14"
"2025-09-12T05:23:02.337Z","Included","auto","No","492","0","90540","335","91367","0.02"
"2025-09-12T05:22:09.128Z","Included","auto","No","965","0","89576","336","90877","0.02"
"2025-09-12T05:16:02.933Z","Included","auto","No","2796","0","439961","879","443636","0.12"
"2025-09-12T05:14:07.958Z","Included","auto","No","2992","0","425399","943","429334","0.11"
"2025-09-12T05:13:20.470Z","Included","auto","No","3449","0","490796","1296","495541","0.13"
"2025-09-12T05:12:51.992Z","Included","auto","No","416","0","79940","260","80616","0.02"
"2025-09-12T05:12:13.081Z","Included","auto","No","537","0","79404","259","80200","0.02"
"2025-09-12T05:11:42.782Z","Included","auto","No","1354","0","78051","383","79788","0.02"
"2025-09-12T05:09:41.278Z","Included","auto","No","689","0","77363","332","78384","0.02"
"2025-09-12T05:06:55.340Z","Included","auto","No","568","0","76796","249","77613","0.02"
"2025-09-12T05:05:01.739Z","Included","auto","No","6363","0","588450","2437","597250","0.16"
"2025-09-12T05:03:18.135Z","Included","auto","No","63334","0","349197","2463","414994","0.16"
"2025-09-12T03:04:13.719Z","Included","auto","No","11029","0","578251","7950","597230","0.19"
"2025-09-12T03:03:11.939Z","Included","auto","No","557","0","51875","313","52745","0.01"
"2025-09-12T03:00:54.476Z","Included","auto","No","6719","0","478789","2747","488255","0.14"
"2025-09-12T02:59:03.301Z","Included","auto","No","5074","0","546845","901","552820","0.15"
"2025-09-12T02:58:11.691Z","Included","auto","No","1886","0","156625","1031","159542","0.05"
"2025-09-12T02:57:09.477Z","Included","auto","No","4695","0","283761","4075","292531","0.09"
"2025-09-12T02:51:40.001Z","Included","auto","No","1527","16961","32010","1141","51639","0.02"
"2025-09-12T02:50:06.844Z","Included","auto","No","414","0","31597","295","32306","0.01"
"2025-09-12T02:47:56.999Z","Errored, Not Charged","auto","No","21087","0","10511","314","31912","0.02"
"2025-09-12T02:46:51.337Z","Included","auto","No","8807","0","896530","793","906130","0.24"
"2025-09-12T02:45:46.485Z","Included","auto","No","387","0","108371","229","108987","0.03"
"2025-09-12T02:45:16.939Z","Included","auto","No","481","0","107891","274","108646","0.03"
"2025-09-12T02:44:39.454Z","Included","auto","No","443","0","107449","317","108209","0.03"
"2025-09-12T02:43:59.734Z","Included","auto","No","452","0","106998","279","107729","0.03"
"2025-09-12T02:41:54.468Z","Included","auto","No","467","0","106532","305","107304","0.03"
"2025-09-12T02:41:01.081Z","Included","auto","No","379","0","106154","301","106834","0.03"
"2025-09-12T02:40:20.834Z","Included","auto","No","443","0","105712","230","106385","0.03"
"2025-09-12T02:38:37.912Z","Included","auto","No","1617","5778","313641","1526","322562","0.11"
"2025-09-12T02:35:21.405Z","Included","auto","No","411","0","103688","191","104290","0.03"
"2025-09-12T02:34:48.642Z","Included","auto","No","442","0","103247","269","103958","0.03"
"2025-09-12T02:32:52.400Z","Included","auto","No","444","0","102804","296","103544","0.03"
"2025-09-12T02:29:28.101Z","Included","auto","No","535","0","102270","292","103097","0.03"
"2025-09-12T02:29:02.321Z","Included","auto","No","414","0","101857","386","102657","0.03"
"2025-09-12T02:20:49.430Z","Included","auto","No","94745","0","7113","273","102131","0.10"
"2025-09-12T01:43:37.886Z","Included","auto","No","4730","0","193684","4624","203038","0.07"
"2025-09-12T01:36:09.264Z","Included","auto","No","13234","0","1156807","8580","1178621","0.34"
"2025-09-12T01:33:35.865Z","Included","auto","No","14195","0","1515521","6422","1536138","0.42"
"2025-09-12T01:33:00.886Z","Included","auto","No","1490","0","204429","393","206312","0.05"
"2025-09-12T01:32:33.044Z","Included","auto","No","6935","0","573775","635","581345","0.15"
"2025-09-12T01:28:08.553Z","Included","auto","No","6187","0","400678","1095","407960","0.11"
"2025-09-12T01:25:24.089Z","Included","auto","No","5929","0","201564","2674","210167","0.07"
"2025-09-12T01:24:28.560Z","Included","auto","No","438","0","48368","190","48996","0.01"
"2025-09-12T01:24:10.118Z","Included","auto","No","343","0","48026","271","48640","0.01"
"2025-09-12T01:20:09.552Z","Included","auto","No","908","0","94707","333","95948","0.03"
"2025-09-12T01:18:22.422Z","Included","auto","No","40023","0","667534","2124","709681","0.22"
"2025-09-12T01:17:12.199Z","Included","auto","No","2725","0","275073","852","278650","0.07"
"2025-09-12T01:16:55.928Z","Included","auto","No","1012","0","112742","340","114094","0.03"
"2025-09-12T01:12:31.644Z","Included","auto","No","2461","0","250111","580","253152","0.07"
"2025-09-12T01:12:08.687Z","Included","auto","No","27310","0","7421","297","35028","0.03"
"2025-09-12T01:08:44.678Z","Included","auto","No","24375","896862","9839","8961","940037","0.19"
"2025-09-12T01:06:48.339Z","Included","auto","No","1040","896373","100737","7407","1005557","0.19"
"2025-09-12T01:05:14.637Z","Included","auto","No","435","897226","100303","3848","1001812","0.17"
"2025-09-12T01:04:22.123Z","Included","auto","No","436","897123","99868","14569","1011996","0.21"
"2025-09-12T01:03:47.647Z","Included","auto","No","463","896997","99406","4008","1000874","0.17"
"2025-09-12T01:03:15.260Z","Included","auto","No","414","896680","98993","14603","1010690","0.21"
"2025-09-12T00:56:42.507Z","Included","auto","No","6291","0","856184","1956","864431","0.23"
"2025-09-12T00:55:55.061Z","Included","auto","No","5584","0","896302","728","902614","0.23"
"2025-09-12T00:55:37.122Z","Included","auto","No","384","0","86754","226","87364","0.02"
"2025-09-12T00:55:04.471Z","Included","auto","No","480","0","86275","200","86955","0.02"
"2025-09-12T00:54:13.472Z","Included","auto","No","4455","0","419739","526","424720","0.11"
"2025-09-12T00:53:44.093Z","Included","auto","No","42997","0","38829","308","82134","0.05"
"2025-09-12T00:53:13.639Z","Included","auto","No","9241","0","35724","339","45304","0.02"
"2025-09-12T00:51:59.957Z","Included","auto","No","4044","0","231714","655","236413","0.06"
"2025-09-12T00:51:02.683Z","Included","auto","No","3113","0","149859","444","153416","0.04"
"2025-09-12T00:50:21.588Z","Included","auto","No","370","0","28210","181","28761","0.01"
"2025-09-12T00:46:25.229Z","Included","auto","No","298","0","27913","192","28403","0.01"
"2025-09-12T00:46:03.411Z","Included","auto","No","439","0","27475","132","28046","0.01"
"2025-09-12T00:45:39.529Z","Included","auto","No","395","0","27081","274","27750","0.01"
"2025-09-12T00:45:17.292Z","Included","auto","No","349","0","26733","225","27307","0.01"
"2025-09-12T00:44:45.824Z","Included","auto","No","16921","0","56746","297","73964","0.03"
"2025-09-12T00:38:26.247Z","Included","auto","No","4954","467469","566163","11749","1050335","0.26"
"2025-09-12T00:35:41.471Z","Included","auto","No","2565","920242","325057","19207","1267071","0.29"
"2025-09-12T00:34:50.077Z","Included","auto","No","334","459390","107736","9836","577296","0.13"
"2025-09-12T00:34:20.402Z","Included","auto","No","257","457853","107480","14034","579624","0.15"
"2025-09-12T00:33:24.472Z","Included","auto","No","1591","915662","425637","14390","1357280","0.30"
"2025-09-12T00:31:56.432Z","Included","auto","No","273","457207","105621","10434","573535","0.13"
"2025-09-12T00:31:32.588Z","Included","auto","No","160","3092","558773","6572","568597","0.07"
"2025-09-12T00:28:25.640Z","Included","auto","No","1052","910696","524535","22663","1458946","0.35"
"2025-09-12T00:28:01.014Z","Included","auto","No","2465","909145","308120","24370","1244100","0.30"
